countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020
DK,DKBW1242,,SDR. TOBØLVEJ,coastalBathingWater,FALSE,8.36974,55.51363,https://pulsproddatasto.blob.core.windows.net/files/cv3orrbn.pdf,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good,Good,Good,Good,Good,Sufficient,Sufficient,Poor,1 - Implemented,1 - Continuously monitored,Poor,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored
DK,DKBW1125,,DRØSSELBJERG STR.,coastalBathingWater,FALSE,11.18863,55.46354,https://pulsproddatasto.blob.core.windows.net/files/bszpmwxw.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1135,,ORØ NØRRESTÆNGE,coastalBathingWater,FALSE,11.79365,55.78868,https://pulsproddatasto.blob.core.windows.net/files/jt5ymcqq.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1146,,ÅRBYHUS BADEBRO,coastalBathingWater,FALSE,11.09045,55.63036,https://pulsproddatasto.blob.core.windows.net/files/b1xjskl1.pdf,,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1164,,FRØLUNDE FED STR.,coastalBathingWater,FALSE,11.20162,55.38295,https://pulsproddatasto.blob.core.windows.net/files/4vt5ldkm.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Good,Excellent,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1178,,SKANSE TVÆRVEJ    V/P-PLADSEN,coastalBathingWater,FALSE,11.78501,55.95355,https://pulsproddatasto.blob.core.windows.net/files/0p0i3ns5.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1187,,GLÆNØ STRAND,coastalBathingWater,FALSE,11.45093,55.18638,https://pulsproddatasto.blob.core.windows.net/files/mxp4joow.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1192,,STILLINGE STRAND,coastalBathingWater,FALSE,11.20365,55.44206,https://pulsproddatasto.blob.core.windows.net/files/rsk5vvhz.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1220,,HENNE STRAND,coastalBathingWater,FALSE,8.17109,55.74417,https://pulsproddatasto.blob.core.windows.net/files/y45afzbf.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1230,,SKALLINGEN VED HØJE KNOLDE STRAND,coastalBathingWater,FALSE,8.21421,55.51616,https://pulsproddatasto.blob.core.windows.net/files/auj54j40.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1263,,"ØSTERSTRAND, LUNDINGSVEJ",coastalBathingWater,FALSE,9.77181,55.5707,https://pulsproddatasto.blob.core.windows.net/files/exjczx4o.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,0 - Not implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW133,,"KLINTEN, JYLLINGE.",coastalBathingWater,FALSE,12.10035,55.74978,https://pulsproddatasto.blob.core.windows.net/files/mwhf4osj.pdf,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1346,,"KONGSØRE SKOV, SANDSKREDSVEJ",coastalBathingWater,FALSE,11.72291,55.81283,https://pulsproddatasto.blob.core.windows.net/files/v4oe12tq.pdf,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW757,,DEJRET STRAND,coastalBathingWater,FALSE,10.40022,56.20693,https://pulsproddatasto.blob.core.windows.net/files/4sr0cvrc.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW775,,VRINNERS STRAND,coastalBathingWater,FALSE,10.48055,56.24985,https://pulsproddatasto.blob.core.windows.net/files/0v42gvgb.pdf,,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Poor,Good or Sufficient,Sufficient,Sufficient,Good,Good,Excellent,Excellent,Sufficient,Sufficient,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored
DK,DKBW777,,TORNBY STRAND,coastalBathingWater,FALSE,9.91359,57.56024,https://pulsproddatasto.blob.core.windows.net/files/hubvjyka.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW842,,TREND STRAND,coastalBathingWater,FALSE,9.21134,56.85073,https://pulsproddatasto.blob.core.windows.net/files/bafih15v.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Poor,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Good,Poor,Poor,Poor,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW857,,KELSTRUP STRAND,coastalBathingWater,FALSE,9.58708,55.19246,https://pulsproddatasto.blob.core.windows.net/files/el2pfq0d.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW902,,GRØNHØJ STRAND,coastalBathingWater,FALSE,9.65937,57.32618,https://pulsproddatasto.blob.core.windows.net/files/koac5irp.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW905,,UD FOR BROMBÆRVÆNGET,coastalBathingWater,FALSE,10.6104,56.52049,https://pulsproddatasto.blob.core.windows.net/files/puc4xasr.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good,Good,Good,Good,Good,Sufficient,Good,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW907,,GJERRILD NORDSTRAND,coastalBathingWater,FALSE,10.81096,56.53337,https://pulsproddatasto.blob.core.windows.net/files/lk1rrura.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW953,,HULSIG V/KARREDVEJ,coastalBathingWater,FALSE,10.48604,57.6589,https://pulsproddatasto.blob.core.windows.net/files/zvfmafoa.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW96,,ORE STRAND,coastalBathingWater,FALSE,12.06978,54.89255,https://pulsproddatasto.blob.core.windows.net/files/fvmadmhg.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW979,,MADUM SØ,lakeBathingWater,FALSE,9.95114,56.80063,https://pulsproddatasto.blob.core.windows.net/files/2i10hpdt.pdf,,Not classified,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW982,,SØNDERKLIT,coastalBathingWater,FALSE,10.55072,57.2494,https://pulsproddatasto.blob.core.windows.net/files/5gmrx3yc.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1226,,"BØGESKOV, OFFENTLIG STRAND",coastalBathingWater,FALSE,9.7527,55.62543,https://pulsproddatasto.blob.core.windows.net/files/du0yxewm.pdf,,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1236,,SYD FOR MARBÆKGAARD,coastalBathingWater,FALSE,8.30882,55.55478,https://pulsproddatasto.blob.core.windows.net/files/njiuhryc.pdf,,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good,Good,Good,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1247,,ÅL PRÆSTESØ,lakeBathingWater,FALSE,8.25708,55.63765,https://pulsproddatasto.blob.core.windows.net/files/wtjahqcm.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1279,,SYD FOR BROKKENHØJ,coastalBathingWater,FALSE,11.37222,55.83876,https://pulsproddatasto.blob.core.windows.net/files/15ctovdm.pdf,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,0 - Not implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1333,,DAUGÅRD STRAND - BADEBRO,coastalBathingWater,FALSE,9.69666,55.70496,https://pulsproddatasto.blob.core.windows.net/files/12zmdzun.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW134,,RÅDALSGÅRD,coastalBathingWater,FALSE,12.09223,55.76147,https://pulsproddatasto.blob.core.windows.net/files/est4h4tc.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Poor,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Poor,Excellent,Excellent,Poor,Sufficient,Sufficient,Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1341,,SEJET NØRREMARK,coastalBathingWater,FALSE,9.94784,55.83321,https://pulsproddatasto.blob.core.windows.net/files/q30o5h1y.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1348,,HUMMINGEN STRAND,coastalBathingWater,FALSE,11.2163,54.71229,https://pulsproddatasto.blob.core.windows.net/files/gsgomzll.pdf,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1385,,AS VIG,coastalBathingWater,FALSE,10.01945,55.76318,https://pulsproddatasto.blob.core.windows.net/files/iunmtbkn.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1410,,BINDERUP STRAND,coastalBathingWater,FALSE,9.59495,55.4202,https://pulsproddatasto.blob.core.windows.net/files/ypuivvfr.pdf,,Good or Sufficient,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1418,,"ULSTRUP, CAMPINGPLADSEN",coastalBathingWater,FALSE,10.98413,55.72694,https://pulsproddatasto.blob.core.windows.net/files/sk1xsllq.pdf,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1,,VEMMETOFTE STRAND,coastalBathingWater,FALSE,12.23799,55.2357,https://pulsproddatasto.blob.core.windows.net/files/akhvrvce.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1026,,SCHOUBYS SØ,lakeBathingWater,FALSE,9.61675,56.16695,https://pulsproddatasto.blob.core.windows.net/files/p2pmpay3.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1036,,DEN PERMANENTE,coastalBathingWater,FALSE,10.23188,56.17593,https://pulsproddatasto.blob.core.windows.net/files/jbdlidby.pdf,,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW104,,"MARIELYST, STRANDVEJ.",coastalBathingWater,FALSE,11.9705,54.68936,https://pulsproddatasto.blob.core.windows.net/files/rcogb5ub.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1090,,MUNKEBJERG,coastalBathingWater,FALSE,9.60895,55.69311,https://pulsproddatasto.blob.core.windows.net/files/5ppvwg0z.pdf,,Good or Sufficient,Not classified,Not classified,Good or Sufficient,Not classified,Not classified,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good,Excellent,Good,Excellent,Good,Good,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1114,,HOSTRUPSKOV,coastalBathingWater,FALSE,9.45743,55.01747,https://pulsproddatasto.blob.core.windows.net/files/is2t55br.pdf,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good,Good,Good,Excellent,Excellent,Excellent,Good,Sufficient,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW1141,,HOLBÆK SØBAD,coastalBathingWater,FALSE,11.6967,55.7201,https://pulsproddatasto.blob.core.windows.net/files/abwpxsrp.pdf,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Good,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored
DK,DKBW1145,,"SALVIG, ORØ",coastalBathingWater,FALSE,11.82574,55.79774,https://pulsproddatasto.blob.core.windows.net/files/13mqp3jr.pdf,,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good,Good,Good,Excellent,Excellent,Excellent,Excellent,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1168,,STRANDVEJEN STRAND,coastalBathingWater,FALSE,11.12669,55.337,https://pulsproddatasto.blob.core.windows.net/files/qwshbn32.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,Sufficient,Sufficient,Poor,Poor,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1020,,VESTERLUND,lakeBathingWater,FALSE,9.53859,56.12815,https://pulsproddatasto.blob.core.windows.net/files/x3gf2vcl.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
